戦略名,戦略種別,利確pips,損切りpips,時間帯,曜日,トレンド条件,ボラ条件,EMA短期,EMA長期,学習_取引回数,学習_勝率%,学習_総損益pips,学習_平均利益pips,学習_平均損失pips,学習_PF,学習_最大DD_pips,学習_最大連敗,検証_取引回数,検証_勝率%,検証_総損益pips,検証_平均利益pips,検証_平均損失pips,検証_PF,検証_最大DD_pips,検証_最大連敗,判定,総合スコア
ema_cross(EMA5/20),ema_cross,5,12,16時台,全曜日,レンジのみ,なし,5,20,187,66.3,-136.5,5.0,-12.0,0.819,-142.5,3,81,75.3,65.0,5.0,-12.0,1.271,-57.0,2,要注意(取引数不足),57.6
ema_cross(EMA5/20),ema_cross,5,15,ロンドン(16-21),火,順方向のみ,直近30分変動大,5,20,52,69.2,-60.0,5.0,-15.0,0.75,-95.0,2,26,80.8,30.0,5.0,-15.0,1.4,-30.0,2,要注意(取引数不足),57.6
ema_cross(EMA5/20),ema_cross,5,15,10時台,月,レンジのみ,直近30分変動大,5,20,15,93.3,55.0,5.0,-15.0,4.667,-15.0,1,7,85.7,15.0,5.0,-15.0,2.0,-15.0,1,要注意(取引数不足),57.6
ema_cross(EMA5/20),ema_cross,5,10,全時間,火,下降のみ,ATR低,5,20,175,59.4,-190.0,5.0,-10.0,0.732,-215.0,4,55,72.7,50.0,5.0,-10.0,1.333,-55.0,2,要注意(取引数不足),57.5
ema_cross(EMA5/20),ema_cross,5,12,21時台,木,上昇のみ,なし,5,20,65,76.9,70.0,5.0,-12.0,1.389,-40.0,3,28,78.6,38.0,5.0,-12.0,1.528,-36.0,3,要注意(取引数不足),57.5
ema_cross(EMA5/20),ema_cross,5,8,全時間,木,上昇のみ,ATR高,5,20,309,60.2,-54.0,5.0,-8.0,0.945,-152.0,7,92,67.4,70.0,5.0,-8.0,1.292,-53.0,3,要注意(取引数不足),57.4
ema_cross(EMA5/20),ema_cross,5,8,16時台,全曜日,なし,ATR低,5,20,122,61.5,4.1,5.0,-7.89,1.011,-102.0,5,44,68.2,38.0,5.0,-8.0,1.339,-19.0,2,要注意(取引数不足),57.4
ema_cross(EMA5/20),ema_cross,5,10,東京(9-15),水,レンジのみ,なし,5,20,224,63.8,-95.0,5.0,-10.0,0.883,-135.0,4,73,72.6,65.0,5.0,-10.0,1.325,-40.0,3,要注意(取引数不足),57.4
ema_cross(EMA5/20),ema_cross,5,5,10時台,月,レンジのみ,ATR高,5,20,17,58.8,15.0,5.0,-5.0,1.429,-10.0,2,5,60.0,5.0,5.0,-5.0,1.5,-5.0,1,要注意(取引数不足),57.3
ema_cross(EMA5/20),ema_cross,5,10,22時台,水,なし,ATR低,5,20,10,80.0,36.0,5.0,-2.0,10.0,-2.1,1,9,77.8,18.7,5.0,-8.15,2.147,-10.0,1,要注意(取引数不足),57.3
ema_cross(EMA5/20),ema_cross,5,12,NY(21-24),水,上昇のみ,直近30分変動大,5,20,37,54.1,-104.0,5.0,-12.0,0.49,-112.0,3,26,76.9,28.0,5.0,-12.0,1.389,-30.0,2,要注意(取引数不足),57.3
ema_cross(EMA5/20),ema_cross,5,15,NY(21-24),水,上昇のみ,直近30分変動大,5,20,36,55.6,-140.0,5.0,-15.0,0.417,-145.0,3,26,80.8,30.0,5.0,-15.0,1.4,-45.0,2,要注意(取引数不足),57.3
ema_cross(EMA5/20),ema_cross,5,12,NY(21-24),火,下降のみ,直近30分変動大,5,20,57,63.2,-72.0,5.0,-12.0,0.714,-103.0,3,17,76.5,17.0,5.0,-12.0,1.354,-26.0,1,要注意(取引数不足),57.2
ema_cross(EMA5/20),ema_cross,5,8,東京(9-15),金,上昇のみ,ATR高,5,20,58,58.6,-22.0,5.0,-8.0,0.885,-59.0,5,20,70.0,22.0,5.0,-8.0,1.458,-27.0,3,要注意(取引数不足),57.1
ema_cross(EMA5/20),ema_cross,5,10,9時台,火,レンジのみ,なし,5,20,69,68.1,15.0,5.0,-10.0,1.068,-50.0,3,19,73.7,20.0,5.0,-10.0,1.4,-25.0,2,要注意(取引数不足),57.1
ema_cross(EMA5/20),ema_cross,5,15,東京(9-15),水,レンジのみ,なし,5,20,198,69.7,-200.7,5.0,-14.85,0.775,-265.7,3,65,80.0,65.0,5.0,-15.0,1.333,-45.0,3,要注意(取引数不足),57.1
ema_cross(EMA5/20),ema_cross,5,10,16時台,月,下降のみ,ATR高,5,20,15,73.3,15.0,5.0,-10.0,1.375,-10.0,1,12,75.0,15.0,5.0,-10.0,1.5,-20.0,2,要注意(取引数不足),57.0
ema_cross(EMA5/20),ema_cross,5,12,全時間,火,下降のみ,ATR低,5,20,161,62.7,-215.0,5.0,-12.0,0.701,-249.0,5,54,75.9,49.0,5.0,-12.0,1.314,-56.0,2,要注意(取引数不足),56.9
ema_cross(EMA5/20),ema_cross,5,12,NY(21-24),木,上昇のみ,なし,5,20,118,76.3,123.3,5.0,-11.67,1.377,-86.0,3,41,78.0,52.0,5.0,-12.0,1.481,-36.0,3,要注意(取引数不足),56.9
ema_cross(EMA5/20),ema_cross,5,15,全時間,火,レンジのみ,ATR低,5,20,208,69.7,-224.6,4.97,-15.0,0.762,-260.0,6,76,78.9,60.0,5.0,-15.0,1.25,-45.0,2,要注意(取引数不足),56.9
ema_cross(EMA5/20),ema_cross,5,5,22時台,木,レンジのみ,なし,5,20,32,40.6,-30.0,5.0,-5.0,0.684,-35.0,4,12,58.3,10.0,5.0,-5.0,1.4,-5.0,2,要注意(取引数不足),56.8
ema_cross(EMA5/20),ema_cross,5,10,NY(21-24),木,上昇のみ,なし,5,20,122,74.6,145.0,5.0,-10.0,1.468,-55.0,3,41,75.6,55.0,5.0,-10.0,1.55,-40.0,4,要注意(取引数不足),56.8
ema_cross(EMA5/20),ema_cross,5,5,10時台,木,上昇のみ,なし,5,20,46,47.8,-10.0,5.0,-5.0,0.917,-40.0,6,12,58.3,10.0,5.0,-5.0,1.4,-10.0,2,要注意(取引数不足),56.7
ema_cross(EMA5/20),ema_cross,5,5,16時台,月,レンジのみ,直近30分変動大,5,20,29,34.5,-45.0,5.0,-5.0,0.526,-60.0,7,12,58.3,10.0,5.0,-5.0,1.4,-10.0,2,要注意(取引数不足),56.7
ema_cross(EMA5/20),ema_cross,5,5,16時台,水,なし,ATR低,5,20,27,37.0,-35.0,5.0,-5.0,0.588,-45.0,4,12,58.3,10.0,5.0,-5.0,1.4,-10.0,2,要注意(取引数不足),56.7
ema_cross(EMA5/20),ema_cross,5,8,22時台,月,下降のみ,なし,5,20,39,64.1,10.6,4.9,-8.0,1.095,-32.0,2,17,70.6,15.4,4.62,-8.0,1.385,-16.0,2,要注意(取引数不足),56.6
ema_cross(EMA5/20),ema_cross,5,15,全時間,月,下降のみ,ATR低,5,20,109,73.4,-39.8,4.94,-15.0,0.909,-150.0,4,42,81.0,45.4,4.86,-15.0,1.378,-45.0,3,要注意(取引数不足),56.5
ema_cross(EMA5/20),ema_cross,5,15,全時間,水,レンジのみ,直近30分変動大,5,20,254,71.3,-190.0,5.0,-15.0,0.826,-230.0,3,135,77.8,75.0,5.0,-15.0,1.167,-60.0,3,要注意(取引数不足),56.5
ema_cross(EMA5/20),ema_cross,5,5,16時台,水,なし,なし,5,20,154,46.1,-60.0,5.0,-5.0,0.855,-125.0,8,65,56.9,45.0,5.0,-5.0,1.321,-35.0,3,要注意(取引数不足),56.4
ema_cross(EMA5/20),ema_cross,5,10,東京(9-15),水,レンジのみ,ATR低,5,20,75,64.0,-30.0,5.0,-10.0,0.889,-85.0,5,26,73.1,25.0,5.0,-10.0,1.357,-30.0,2,要注意(取引数不足),56.4
ema_cross(EMA5/20),ema_cross,5,10,9時台,月,上昇のみ,ATR低,5,20,8,75.0,10.0,5.0,-10.0,1.5,-20.0,2,4,75.0,5.0,5.0,-10.0,1.5,0.0,1,要注意(取引数不足),56.4
ema_cross(EMA5/20),ema_cross,5,12,16時台,火,レンジのみ,ATR低,5,20,6,83.3,13.0,5.0,-12.0,2.083,-12.0,1,5,80.0,8.0,5.0,-12.0,1.667,-12.0,1,要注意(取引数不足),56.4
ema_cross(EMA5/20),ema_cross,5,15,NY(21-24),月,下降のみ,ATR高,5,20,47,63.8,-92.2,5.0,-14.25,0.619,-107.2,4,10,80.0,10.0,5.0,-15.0,1.333,-15.0,1,要注意(取引数不足),56.3
ema_cross(EMA5/20),ema_cross,5,5,ロンドン(16-21),水,なし,ATR低,5,20,100,47.0,-26.7,5.0,-4.94,0.898,-61.7,5,37,56.8,25.0,5.0,-5.0,1.312,-10.0,2,要注意(取引数不足),56.2
ema_cross(EMA5/20),ema_cross,5,5,16時台,金,上昇のみ,ATR高,5,20,21,38.1,-25.0,5.0,-5.0,0.615,-35.0,4,7,57.1,5.0,5.0,-5.0,1.333,-5.0,1,要注意(取引数不足),56.2
ema_cross(EMA5/20),ema_cross,5,10,22時台,火,下降のみ,なし,5,20,53,54.7,-95.0,5.0,-10.0,0.604,-105.0,4,15,73.3,15.0,5.0,-10.0,1.375,-20.0,2,要注意(取引数不足),56.2
ema_cross(EMA5/20),ema_cross,5,12,全時間,月,下降のみ,ATR高,5,20,231,65.8,-186.1,5.0,-11.98,0.803,-246.1,5,75,74.7,52.0,5.0,-12.0,1.228,-40.0,2,要注意(取引数不足),56.2
ema_cross(EMA5/20),ema_cross,5,12,10時台,金,上昇のみ,直近30分変動大,5,20,22,59.1,-43.0,5.0,-12.0,0.602,-79.0,5,13,76.9,14.0,5.0,-12.0,1.389,-31.0,2,要注意(取引数不足),56.2
ema_cross(EMA5/20),ema_cross,5,15,東京(9-15),木,レンジのみ,なし,5,20,179,70.4,-169.6,4.96,-15.0,0.787,-215.0,8,67,80.6,75.0,5.0,-15.0,1.385,-100.0,4,要注意(取引数不足),56.2
ema_cross(EMA5/20),ema_cross,5,15,東京(9-15),金,順方向のみ,なし,5,20,198,77.8,119.7,5.0,-14.78,1.184,-105.0,3,75,80.0,75.0,5.0,-15.0,1.333,-55.0,3,要注意(取引数不足),56.2
ema_cross(EMA5/20),ema_cross,5,15,ロンドン(16-21),全曜日,順方向のみ,ATR低,5,20,152,70.4,-57.7,4.96,-13.08,0.902,-83.0,4,71,77.5,63.8,4.93,-12.96,1.308,-75.0,3,要注意(取引数不足),56.2
ema_cross(EMA5/20),ema_cross,5,10,ロンドン(16-21),水,レンジのみ,ATR高,5,20,40,60.0,-40.0,5.0,-10.0,0.75,-60.0,2,15,73.3,15.0,5.0,-10.0,1.375,-25.0,2,要注意(取引数不足),56.1
ema_cross(EMA5/20),ema_cross,5,10,NY(21-24),水,上昇のみ,ATR高,5,20,43,48.8,-115.0,5.0,-10.0,0.477,-125.0,4,16,75.0,20.0,5.0,-10.0,1.5,-40.0,4,要注意(取引数不足),56.1
ema_cross(EMA5/20),ema_cross,5,10,NY(21-24),木,上昇のみ,ATR高,5,20,76,67.1,5.0,5.0,-10.0,1.02,-80.0,3,15,73.3,15.0,5.0,-10.0,1.375,-25.0,2,要注意(取引数不足),56.1
ema_cross(EMA5/20),ema_cross,5,5,NY(21-24),水,上昇のみ,ATR高,5,20,49,42.9,-35.0,5.0,-5.0,0.75,-45.0,5,17,58.8,15.0,5.0,-5.0,1.429,-25.0,3,要注意(取引数不足),56.0
ema_cross(EMA5/20),ema_cross,5,8,NY(21-24),月,下降のみ,直近30分変動大,5,20,46,56.5,-30.0,5.0,-8.0,0.812,-52.0,3,19,68.4,17.0,5.0,-8.0,1.354,-22.0,2,要注意(取引数不足),55.9
ema_cross(EMA5/20),ema_cross,5,15,ロンドン(16-21),火,下降のみ,ATR低,5,20,19,57.9,-65.0,5.0,-15.0,0.458,-80.0,3,5,80.0,5.0,5.0,-15.0,1.333,-15.0,1,要注意(取引数不足),55.9
ema_cross(EMA5/20),ema_cross,5,15,NY(21-24),月,レンジのみ,ATR高,5,20,24,66.7,-19.0,5.0,-12.38,0.808,-56.6,3,5,80.0,5.0,5.0,-15.0,1.333,-15.0,1,要注意(取引数不足),55.9
ema_cross(EMA5/20),ema_cross,5,15,NY(21-24),木,下降のみ,ATR高,5,20,69,68.1,-90.3,5.0,-14.79,0.722,-105.3,3,5,80.0,5.0,5.0,-15.0,1.333,-15.0,1,要注意(取引数不足),55.9
ema_cross(EMA5/20),ema_cross,5,15,10時台,全曜日,なし,ATR高,5,20,233,72.5,-115.0,5.0,-15.0,0.88,-190.0,5,95,77.9,55.0,5.0,-15.0,1.175,-45.0,2,要注意(取引数不足),55.9
ema_cross(EMA5/20),ema_cross,5,15,10時台,火,下降のみ,ATR高,5,20,11,63.6,-25.0,5.0,-15.0,0.583,-40.0,1,5,80.0,5.0,5.0,-15.0,1.333,-15.0,1,要注意(取引数不足),55.9
ema_cross(EMA5/20),ema_cross,5,10,東京(9-15),全曜日,下降のみ,ATR低,5,20,286,67.5,35.0,5.0,-10.0,1.038,-70.0,4,68,72.1,55.0,5.0,-10.0,1.289,-50.0,3,要注意(取引数不足),55.8
ema_cross(EMA5/20),ema_cross,5,12,22時台,全曜日,上昇のみ,ATR高,5,20,166,66.3,-83.5,5.0,-11.31,0.868,-145.1,3,45,75.6,38.0,5.0,-12.0,1.288,-40.0,2,要注意(取引数不足),55.8
ema_cross(EMA5/20),ema_cross,5,15,NY(21-24),木,上昇のみ,直近30分変動大,5,20,68,75.0,0.0,5.0,-15.0,1.0,-60.0,3,26,80.8,30.0,5.0,-15.0,1.4,-45.0,3,要注意(取引数不足),55.8
ema_cross(EMA5/20),ema_cross,5,8,東京(9-15),月,下降のみ,ATR高,5,20,75,57.3,-41.0,5.0,-8.0,0.84,-109.0,7,31,67.7,25.0,5.0,-8.0,1.312,-20.0,2,要注意(取引数不足),55.7
ema_cross(EMA5/20),ema_cross,5,10,21時台,火,下降のみ,直近30分変動大,5,20,26,84.6,70.0,5.0,-10.0,2.75,-10.0,1,9,77.8,15.0,5.0,-10.0,1.75,-10.0,1,要注意(取引数不足),55.7
ema_cross(EMA5/20),ema_cross,5,12,東京(9-15),水,レンジのみ,直近30分変動大,5,20,96,61.5,-149.0,5.0,-12.0,0.664,-142.0,3,37,75.7,32.0,5.0,-12.0,1.296,-26.0,2,要注意(取引数不足),55.7
ema_cross(EMA5/20),ema_cross,5,12,21時台,月,順方向のみ,なし,5,20,44,72.7,16.0,5.0,-12.0,1.111,-32.0,2,17,76.5,17.0,5.0,-12.0,1.354,-24.0,2,要注意(取引数不足),55.7
ema_cross(EMA5/20),ema_cross,5,5,16時台,月,レンジのみ,なし,5,20,58,34.5,-90.0,5.0,-5.0,0.526,-95.0,9,21,57.1,15.0,5.0,-5.0,1.333,-10.0,2,要注意(取引数不足),55.6
ema_cross(EMA5/20),ema_cross,5,10,10時台,木,なし,なし,5,20,120,65.8,-15.0,5.0,-10.0,0.963,-100.0,5,46,71.7,35.0,5.0,-10.0,1.269,-25.0,2,要注意(取引数不足),55.6
ema_cross(EMA5/20),ema_cross,5,12,NY(21-24),木,上昇のみ,直近30分変動大,5,20,68,70.6,0.0,5.0,-12.0,1.0,-73.0,3,26,76.9,28.0,5.0,-12.0,1.389,-36.0,3,要注意(取引数不足),55.6
ema_cross(EMA5/20),ema_cross,5,12,9時台,全曜日,レンジのみ,直近30分変動大,5,20,139,69.1,-36.0,5.0,-12.0,0.93,-140.0,5,56,75.0,42.0,5.0,-12.0,1.25,-35.0,2,要注意(取引数不足),55.6
ema_cross(EMA5/20),ema_cross,5,10,10時台,水,なし,ATR高,5,20,51,60.8,-45.0,5.0,-10.0,0.775,-60.0,2,19,73.7,20.0,5.0,-10.0,1.4,-35.0,3,要注意(取引数不足),55.4
ema_cross(EMA5/20),ema_cross,5,12,東京(9-15),金,順方向のみ,なし,5,20,203,70.4,-5.0,5.0,-12.0,0.993,-143.0,4,76,75.0,57.0,5.0,-12.0,1.25,-43.0,3,要注意(取引数不足),55.4
ema_cross(EMA5/20),ema_cross,5,12,ロンドン(16-21),木,上昇のみ,ATR高,5,20,67,67.2,-39.0,5.0,-12.0,0.852,-71.0,3,25,76.0,23.0,5.0,-12.0,1.319,-24.0,2,要注意(取引数不足),55.4
ema_cross(EMA5/20),ema_cross,5,12,9時台,全曜日,レンジのみ,ATR低,5,20,101,73.3,46.0,5.0,-12.0,1.142,-45.0,3,30,76.7,31.0,5.0,-12.0,1.369,-38.0,3,要注意(取引数不足),55.4
ema_cross(EMA5/20),ema_cross,5,12,16時台,全曜日,レンジのみ,ATR高,5,20,64,60.9,-105.0,5.0,-12.0,0.65,-113.0,3,25,76.0,23.0,5.0,-12.0,1.319,-24.0,2,要注意(取引数不足),55.4
ema_cross(EMA5/20),ema_cross,5,12,22時台,火,上昇のみ,なし,5,20,66,57.6,-115.6,5.0,-10.91,0.622,-132.2,5,28,75.0,21.0,5.0,-12.0,1.25,-21.0,1,要注意(取引数不足),55.4
ema_cross(EMA5/20),ema_cross,5,5,16時台,木,レンジのみ,なし,5,20,43,60.5,45.0,5.0,-5.0,1.529,-20.0,3,15,60.0,15.0,5.0,-5.0,1.5,-10.0,2,要注意(取引数不足),55.1
ema_cross(EMA5/20),ema_cross,5,8,22時台,月,下降のみ,ATR低,5,20,4,25.0,-21.4,2.6,-8.0,0.108,-24.0,3,4,75.0,2.4,3.47,-8.0,1.3,-8.0,1,要注意(取引数不足),55.1
ema_cross(EMA5/20),ema_cross,5,15,東京(9-15),金,下降のみ,ATR高,5,20,83,72.3,-45.0,5.0,-15.0,0.87,-165.0,3,34,79.4,30.0,5.0,-15.0,1.286,-30.0,2,要注意(取引数不足),55.1
ema_cross(EMA5/20),ema_cross,5,15,NY(21-24),木,上昇のみ,ATR高,5,20,70,77.1,42.3,5.0,-14.23,1.186,-60.0,2,15,80.0,15.0,5.0,-15.0,1.333,-20.0,1,要注意(取引数不足),55.1
ema_cross(EMA5/20),ema_cross,5,15,10時台,全曜日,レンジのみ,ATR高,5,20,70,72.9,-30.0,5.0,-15.0,0.895,-85.0,2,33,78.8,25.0,5.0,-15.0,1.238,-35.0,1,要注意(取引数不足),55.1
ema_cross(EMA5/20),ema_cross,5,8,9時台,金,レンジのみ,直近30分変動大,5,20,35,68.6,32.0,5.0,-8.0,1.364,-38.0,4,13,69.2,13.0,5.0,-8.0,1.406,-17.0,1,要注意(取引数不足),55.0
ema_cross(EMA5/20),ema_cross,5,12,ロンドン(16-21),月,なし,ATR高,5,20,188,60.6,-312.8,5.0,-11.93,0.646,-327.0,5,70,74.3,44.0,5.0,-12.0,1.204,-45.0,2,要注意(取引数不足),55.0
ema_cross(EMA5/20),ema_cross,5,8,ロンドン(16-21),全曜日,順方向のみ,ATR低,5,20,160,56.9,-77.0,5.0,-7.71,0.855,-106.1,5,72,66.7,48.0,5.0,-8.0,1.25,-47.0,3,要注意(取引数不足),54.9
ema_cross(EMA5/20),ema_cross,5,8,9時台,金,上昇のみ,なし,5,20,50,60.0,-10.0,5.0,-8.0,0.938,-89.0,8,21,66.7,14.0,5.0,-8.0,1.25,-14.0,1,要注意(取引数不足),54.9
ema_cross(EMA5/20),ema_cross,5,10,全時間,月,下降のみ,ATR高,5,20,246,58.1,-315.0,5.0,-10.0,0.694,-355.0,5,76,71.1,50.0,5.0,-10.0,1.227,-30.0,3,要注意(取引数不足),54.9
ema_cross(EMA5/20),ema_cross,5,5,16時台,水,下降のみ,ATR高,5,20,17,52.9,5.0,5.0,-5.0,1.125,-20.0,4,14,57.1,10.0,5.0,-5.0,1.333,-10.0,2,要注意(取引数不足),54.8
ema_cross(EMA5/20),ema_cross,5,8,NY(21-24),月,なし,ATR低,5,20,34,61.8,21.0,5.0,-6.46,1.25,-19.0,2,17,70.6,15.4,4.62,-8.0,1.385,-17.0,2,要注意(取引数不足),54.8
ema_cross(EMA5/20),ema_cross,5,8,16時台,全曜日,レンジのみ,なし,5,20,208,59.6,-52.0,5.0,-8.0,0.923,-129.0,4,84,67.9,69.0,5.0,-8.0,1.319,-46.0,5,要注意(取引数不足),54.8
ema_cross(EMA5/20),ema_cross,5,10,ロンドン(16-21),火,下降のみ,ATR高,5,20,75,65.3,-15.0,5.0,-10.0,0.942,-95.0,4,42,71.4,30.0,5.0,-10.0,1.25,-25.0,2,要注意(取引数不足),54.8
ema_cross(EMA5/20),ema_cross,5,10,NY(21-24),月,下降のみ,ATR高,5,20,50,50.0,-125.0,5.0,-10.0,0.5,-140.0,5,11,72.7,10.0,5.0,-10.0,1.333,-20.0,2,要注意(取引数不足),54.8
ema_cross(EMA5/20),ema_cross,5,10,22時台,金,上昇のみ,ATR高,5,20,46,65.2,-5.4,5.0,-9.71,0.965,-45.4,3,11,72.7,10.0,5.0,-10.0,1.333,-20.0,2,要注意(取引数不足),54.8
ema_cross(EMA5/20),ema_cross,5,5,東京(9-15),全曜日,レンジのみ,ATR高,5,20,278,50.4,10.0,5.0,-5.0,1.014,-85.0,6,94,55.3,50.0,5.0,-5.0,1.238,-25.0,4,要注意(取引数不足),54.7
ema_cross(EMA5/20),ema_cross,5,5,22時台,金,順方向のみ,直近30分変動大,5,20,30,46.7,-10.0,5.0,-5.0,0.875,-25.0,5,7,57.1,5.0,5.0,-5.0,1.333,-5.0,2,要注意(取引数不足),54.7
ema_cross(EMA5/20),ema_cross,5,8,東京(9-15),金,上昇のみ,ATR低,5,20,82,64.6,33.0,5.0,-8.0,1.142,-76.0,5,31,67.7,25.0,5.0,-8.0,1.312,-19.0,2,要注意(取引数不足),54.7
ema_cross(EMA5/20),ema_cross,5,10,全時間,火,下降のみ,ATR高,5,20,261,66.7,0.0,5.0,-10.0,1.0,-115.0,5,108,70.4,60.0,5.0,-10.0,1.188,-75.0,3,要注意(取引数不足),54.7
ema_cross(EMA5/20),ema_cross,5,5,全時間,木,順方向のみ,ATR低,5,20,239,49.8,-0.6,5.0,-4.96,0.999,-105.0,6,102,56.9,70.0,5.0,-5.0,1.318,-30.0,6,要注意(取引数不足),54.6
ema_cross(EMA5/20),ema_cross,5,8,ロンドン(16-21),火,レンジのみ,ATR低,5,20,21,61.9,1.0,5.0,-8.0,1.016,-34.0,3,15,66.7,10.0,5.0,-8.0,1.25,-12.0,1,要注意(取引数不足),54.6
ema_cross(EMA5/20),ema_cross,5,10,東京(9-15),月,レンジのみ,直近30分変動大,5,20,82,63.4,-40.0,5.0,-10.0,0.867,-75.0,4,32,71.9,25.0,5.0,-10.0,1.278,-35.0,2,要注意(取引数不足),54.6
ema_cross(EMA5/20),ema_cross,5,10,ロンドン(16-21),水,順方向のみ,ATR低,5,20,39,69.2,24.9,5.0,-9.17,1.226,-25.1,3,15,73.3,15.0,5.0,-10.0,1.375,-20.0,2,要注意(取引数不足),54.6
ema_cross(EMA5/20),ema_cross,5,10,16時台,全曜日,レンジのみ,ATR高,5,20,69,59.4,-75.0,5.0,-10.0,0.732,-110.0,3,25,72.0,20.0,5.0,-10.0,1.286,-20.0,2,要注意(取引数不足),54.6
ema_cross(EMA5/20),ema_cross,5,5,16時台,金,上昇のみ,なし,5,20,63,41.3,-55.0,5.0,-5.0,0.703,-60.0,6,31,58.1,25.0,5.0,-5.0,1.385,-20.0,4,要注意(取引数不足),54.5
ema_cross(EMA5/20),ema_cross,5,12,9時台,金,順方向のみ,なし,5,20,44,59.1,-86.0,5.0,-12.0,0.602,-114.0,3,16,75.0,12.0,5.0,-12.0,1.25,-19.0,1,要注意(取引数不足),54.5
ema_cross(EMA5/20),ema_cross,5,5,ロンドン(16-21),木,なし,ATR低,5,20,76,50.0,0.0,5.0,-5.0,1.0,-35.0,4,36,55.6,20.0,5.0,-5.0,1.25,-15.0,2,要注意(取引数不足),54.4
ema_cross(EMA5/20),ema_cross,5,5,21時台,月,順方向のみ,なし,5,20,44,54.5,20.0,5.0,-5.0,1.2,-15.0,2,17,58.8,15.0,5.0,-5.0,1.429,-20.0,4,要注意(取引数不足),54.4
ema_cross(EMA5/20),ema_cross,5,8,16時台,金,上昇のみ,直近30分変動大,5,20,28,57.1,-9.5,5.0,-7.46,0.894,-20.5,4,12,66.7,8.0,5.0,-8.0,1.25,-11.0,1,要注意(取引数不足),54.4
ema_cross(EMA5/20),ema_cross,5,8,16時台,金,レンジのみ,直近30分変動大,5,20,20,60.0,-4.0,5.0,-8.0,0.938,-16.0,3,12,66.7,8.0,5.0,-8.0,1.25,-11.0,1,要注意(取引数不足),54.4
ema_cross(EMA5/20),ema_cross,5,10,全時間,木,上昇のみ,ATR高,5,20,298,64.4,-100.0,5.0,-10.0,0.906,-215.0,5,89,70.8,55.0,5.0,-10.0,1.212,-75.0,3,要注意(取引数不足),54.4
ema_cross(EMA5/20),ema_cross,5,10,東京(9-15),金,上昇のみ,ATR高,5,20,56,66.1,-5.0,5.0,-10.0,0.974,-85.0,5,18,72.2,15.0,5.0,-10.0,1.3,-25.0,2,要注意(取引数不足),54.4
ema_cross(EMA5/20),ema_cross,5,10,ロンドン(16-21),火,レンジのみ,ATR低,5,20,20,60.0,-20.0,5.0,-10.0,0.75,-55.0,4,14,71.4,10.0,5.0,-10.0,1.25,-20.0,1,要注意(取引数不足),54.4
ema_cross(EMA5/20),ema_cross,5,12,16時台,金,レンジのみ,直近30分変動大,5,20,20,65.0,-19.0,5.0,-12.0,0.774,-26.0,3,12,75.0,9.0,5.0,-12.0,1.25,-12.0,1,要注意(取引数不足),54.4
ema_cross(EMA5/20),ema_cross,5,15,東京(9-15),全曜日,下降のみ,ATR低,5,20,265,74.3,-30.1,4.98,-14.86,0.97,-155.0,4,66,78.8,50.0,5.0,-15.0,1.238,-45.0,3,要注意(取引数不足),54.4
ema_cross(EMA5/20),ema_cross,5,15,9時台,全曜日,レンジのみ,なし,5,20,271,77.5,135.0,5.0,-15.0,1.148,-115.0,3,85,78.8,65.0,5.0,-15.0,1.241,-70.0,2,要注意(取引数不足),54.4
ema_cross(EMA5/20),ema_cross,5,5,東京(9-15),木,順方向のみ,ATR低,5,20,84,48.8,-10.0,5.0,-5.0,0.953,-70.0,5,24,58.3,20.0,5.0,-5.0,1.4,-25.0,4,要注意(取引数不足),54.3
ema_cross(EMA5/20),ema_cross,5,5,9時台,木,順方向のみ,ATR高,5,20,8,62.5,10.0,5.0,-5.0,1.667,-5.0,2,5,60.0,5.0,5.0,-5.0,1.5,-5.0,1,要注意(取引数不足),54.3
ema_cross(EMA5/20),ema_cross,5,8,9時台,火,レンジのみ,なし,5,20,74,62.2,6.0,5.0,-8.0,1.027,-46.0,3,19,68.4,17.0,5.0,-8.0,1.354,-27.0,3,要注意(取引数不足),54.3
ema_cross(EMA5/20),ema_cross,5,5,ロンドン(16-21),水,なし,直近30分変動大,5,20,289,43.3,-195.0,5.0,-5.0,0.762,-215.0,9,126,54.0,50.0,5.0,-5.0,1.172,-45.0,4,要注意(取引数不足),54.2
ema_cross(EMA5/20),ema_cross,5,8,10時台,火,下降のみ,なし,5,20,28,60.7,-3.0,5.0,-8.0,0.966,-35.0,3,9,66.7,6.0,5.0,-8.0,1.25,-11.0,1,要注意(取引数不足),54.2
ema_cross(EMA5/20),ema_cross,5,8,16時台,全曜日,レンジのみ,ATR高,5,20,72,58.3,-30.0,5.0,-8.0,0.875,-83.0,4,25,68.0,21.0,5.0,-8.0,1.328,-24.0,3,要注意(取引数不足),54.1
ema_cross(EMA5/20),ema_cross,5,12,東京(9-15),木,レンジのみ,なし,5,20,192,65.6,-166.6,4.96,-12.0,0.79,-198.0,7,72,75.0,54.0,5.0,-12.0,1.25,-93.0,3,要注意(取引数不足),54.1
ema_cross(EMA5/20),ema_cross,5,12,NY(21-24),水,順方向のみ,ATR低,5,20,10,50.0,-17.2,5.0,-8.44,0.592,-21.8,2,8,75.0,6.0,5.0,-12.0,1.25,-12.0,1,要注意(取引数不足),54.1
